Time (s),Section,Text,Anger Score,RMS,Brightness,Motion
662.5,,,0.4928,0.055560,30.400999,2.889856
662.6,,,0.4928,0.055966,30.400999,2.990663
662.7,,,0.4928,0.056372,30.400999,3.091470
662.8,,,0.4929,0.056778,30.400999,3.192277
662.9,,,0.4929,0.057185,30.400999,3.293084
663.0,,,0.4929,0.057591,30.400999,3.393891
663.1,,,0.4929,0.056625,30.400999,3.056732
663.2,,,0.4929,0.055659,30.400999,2.719572
663.3,,,0.4929,0.054693,30.400999,2.382413
663.4,,,0.4929,0.053727,30.400999,2.045254
663.5,,,0.4929,0.052762,30.400999,1.708095
663.6,,,0.4930,0.051796,30.400999,1.370936
663.7,,,0.4930,0.050830,30.400999,1.033777
663.8,,,0.4930,0.049864,30.400999,0.696618
663.9,,,0.4930,0.048898,30.400999,0.359459
664.0,,,0.4930,0.047932,30.400999,0.022300
664.1,,,0.4930,0.048816,30.400999,0.271724
664.2,,,0.4930,0.049699,30.400999,0.521147
664.3,,,0.4931,0.050582,30.400999,0.770571
664.4,,,0.4931,0.051465,30.400999,1.019995
664.5,,,0.4931,0.052348,30.400999,1.269418
664.6,,,0.4931,0.053232,30.400999,1.518842
664.7,,,0.4931,0.054115,30.400999,1.768266
664.8,,,0.4931,0.054998,30.400999,2.017689
664.9,,,0.4931,0.055881,30.400999,2.267113
665.0,,,0.4932,0.056765,30.400999,2.516537
665.1,,,0.4932,0.055209,30.400999,2.429699
665.2,,,0.4932,0.053654,30.400999,2.342860
665.3,,,0.4932,0.052099,30.400999,2.256022
665.4,,,0.4932,0.050543,30.400999,2.169184
665.5,,,0.4932,0.048988,30.400999,2.082346
665.6,,,0.4932,0.047433,30.400999,1.995508
665.7,,,0.4932,0.045877,30.400999,1.908670
665.8,,,0.4933,0.044322,30.400999,1.821831
665.9,,,0.4933,0.042767,30.400999,1.734993
666.0,,,0.4933,0.041211,30.400999,1.648155
666.1,,,0.4933,0.045656,30.400999,1.716607
666.2,,,0.4933,0.050101,30.400999,1.785058
666.3,,,0.4933,0.054546,30.400999,1.853510
666.4,,,0.4933,0.058991,30.400999,1.921962
666.5,,,0.4934,0.063436,30.400999,1.990413
666.6,,,0.4934,0.067881,30.400999,2.058865
666.7,,,0.4934,0.072326,30.400999,2.127316
666.8,,,0.4934,0.076771,30.400999,2.195768
666.9,,,0.4934,0.081216,30.400999,2.264220
667.0,,,0.4934,0.085661,30.400999,2.332671
667.1,,,0.4934,0.087422,30.400999,2.355763
667.2,,,0.4935,0.089184,30.400999,2.378855
667.3,,,0.4935,0.090946,30.400999,2.401947
667.4,,,0.4935,0.092707,30.400999,2.425039
667.5,,,0.4935,0.094469,30.400999,2.448131
667.6,,,0.4935,0.096231,30.400999,2.471223
667.7,,,0.4935,0.097992,30.400999,2.494315
667.8,,,0.4935,0.099754,30.400999,2.517407
667.9,,,0.4935,0.101516,30.400999,2.540499
668.0,,,0.4936,0.103277,30.400999,2.563591
668.1,,,0.4936,0.098149,30.400999,2.491000
668.2,,,0.4936,0.093020,30.400999,2.418409
668.3,,,0.4936,0.087892,30.400999,2.345819
668.4,,,0.4936,0.082763,30.400999,2.273228
668.5,,,0.4936,0.077635,30.400999,2.200637
668.6,,,0.4936,0.072506,30.400999,2.128046
668.7,,,0.4937,0.067377,30.400999,2.055456
668.8,,,0.4937,0.062249,30.400999,1.982865
668.9,,,0.4937,0.057120,30.400999,1.910274
669.0,,,0.4937,0.051992,30.400999,1.837684
669.1,,,0.4937,0.052076,30.400999,2.015117
669.2,,,0.4937,0.052161,30.400999,2.192551
669.3,,,0.4937,0.052245,30.400999,2.369985
669.4,,,0.4937,0.052330,30.400999,2.547419
669.5,,,0.4938,0.052414,30.400999,2.724852
669.6,,,0.4938,0.052499,30.400999,2.902286
669.7,,,0.4938,0.052583,30.400999,3.079720
669.8,,,0.4938,0.052668,30.400999,3.257154
669.9,,,0.4938,0.052753,30.400999,3.434587
670.0,,,0.4938,0.052837,30.400999,3.612021
670.1,,,0.4938,0.059360,30.400999,3.650281
670.2,,,0.4939,0.065883,30.400999,3.688540
670.3,,,0.4939,0.072406,30.400999,3.726799
670.4,,,0.4939,0.078930,30.400999,3.765058
670.5,,,0.4939,0.085453,30.400999,3.803318
670.6,,,0.4939,0.091976,30.400999,3.841577
670.7,,,0.4939,0.098499,30.400999,3.879836
670.8,,,0.4939,0.105022,30.400999,3.918096
670.9,,,0.4940,0.111545,30.400999,3.956355
671.0,,,0.4940,0.118068,30.400999,3.994614
671.1,,,0.4940,0.116356,30.400999,3.955120
671.2,,,0.4940,0.114643,30.400999,3.915626
671.3,,,0.4940,0.112931,30.400999,3.876131
671.4,,,0.4940,0.111219,30.400999,3.836637
671.5,,,0.4940,0.109506,30.400999,3.797142
671.6,,,0.4940,0.107794,30.400999,3.757648
671.7,,,0.4941,0.106081,30.400999,3.718154
671.8,,,0.4941,0.104369,30.400999,3.678659
671.9,,,0.4941,0.102656,30.400999,3.639165
672.0,,,0.4941,0.100944,30.400999,3.599671
672.1,,,0.4941,0.100833,30.400999,3.559553
672.2,,,0.4941,0.100723,30.400999,3.519436
672.3,,,0.4941,0.100612,30.400999,3.479318
672.4,,,0.4942,0.100502,30.400999,3.439201
672.5,,,0.4942,0.100391,30.400999,3.399083
672.6,,,0.4942,0.100280,30.400999,3.358965
672.7,,,0.4942,0.100170,30.400999,3.318848
672.8,,,0.4942,0.100059,30.400999,3.278730
672.9,,,0.4942,0.099948,30.400999,3.238613
673.0,,,0.4942,0.099838,30.400999,3.198495
673.1,,,0.4943,0.099704,30.400999,2.882424
673.2,,,0.4943,0.099570,30.400999,2.566353
673.3,,,0.4943,0.099436,30.400999,2.250282
673.4,,,0.4943,0.099302,30.400999,1.934211
673.5,,,0.4943,0.099168,30.400999,1.618140
673.6,,,0.4943,0.099034,30.400999,1.302069
673.7,,,0.4943,0.098900,30.400999,0.985998
673.8,,,0.4943,0.098766,30.400999,0.669927
673.9,,,0.4944,0.098632,30.400999,0.353855
674.0,,,0.4944,0.098498,30.400999,0.037784
674.1,,,0.4944,0.096580,30.400999,0.278021
674.2,,,0.4944,0.094662,30.400999,0.518258
674.3,,,0.4944,0.092745,30.400999,0.758495
674.4,,,0.4944,0.090827,30.400999,0.998732
674.5,,,0.4944,0.088909,30.400999,1.238969
674.6,,,0.4945,0.086991,30.400999,1.479206
674.7,,,0.4945,0.085074,30.400999,1.719442
674.8,,,0.4945,0.083156,30.400999,1.959679
674.9,,,0.4945,0.081238,30.400999,2.199916
675.0,,,0.4945,0.079320,30.400999,2.440153
675.1,,,0.4945,0.075726,30.400999,2.667365
675.2,,,0.4945,0.072132,30.400999,2.894577
675.3,,,0.4945,0.068538,30.400999,3.121788
675.4,,,0.4946,0.064944,30.400999,3.349000
675.5,,,0.4946,0.061350,30.400999,3.576212
675.6,,,0.4946,0.057756,30.400999,3.803424
675.7,,,0.4946,0.054162,30.400999,4.030636
675.8,,,0.4946,0.050568,30.400999,4.257847
675.9,,,0.4946,0.046974,30.400999,4.485059
676.0,,,0.4946,0.043380,30.400999,4.712271
676.1,,,0.4947,0.044249,30.400999,4.785477
676.2,,,0.4947,0.045117,30.400999,4.858684
676.3,,,0.4947,0.045986,30.400999,4.931890
676.4,,,0.4947,0.046854,30.400999,5.005096
676.5,,,0.4947,0.047722,30.400999,5.078303
676.6,,,0.4947,0.048591,30.400999,5.151509
676.7,,,0.4947,0.049459,30.400999,5.224715
676.8,,,0.4948,0.050328,30.400999,5.297922
676.9,,,0.4948,0.051196,30.400999,5.371128
677.0,,,0.4948,0.052065,30.400999,5.444335
677.1,,,0.4948,0.053750,30.400999,5.280223
677.2,,,0.4948,0.055435,30.400999,5.116111
677.3,,,0.4948,0.057120,30.400999,4.951999
677.4,,,0.4948,0.058805,30.400999,4.787888
677.5,,,0.4948,0.060490,30.400999,4.623776
677.6,,,0.4949,0.062175,30.400999,4.459664
677.7,,,0.4949,0.063860,30.400999,4.295552
677.8,,,0.4949,0.065545,30.400999,4.131441
677.9,,,0.4949,0.067230,30.400999,3.967329
678.0,,,0.4949,0.068915,30.400999,3.803217
678.1,,,0.4949,0.067052,30.400999,3.717278
678.2,,,0.4949,0.065188,30.400999,3.631339
678.3,,,0.4950,0.063325,30.400999,3.545400
678.4,,,0.4950,0.061462,30.400999,3.459460
678.5,,,0.4950,0.059598,30.400999,3.373521
678.6,,,0.4950,0.057735,30.400999,3.287582
678.7,,,0.4950,0.055871,30.400999,3.201643
678.8,,,0.4950,0.054008,30.400999,3.115704
678.9,,,0.4950,0.052144,30.400999,3.029765
679.0,,,0.4951,0.050281,30.400999,2.943825
679.1,,,0.4951,0.054426,30.400999,2.931534
679.2,,,0.4951,0.058571,30.400999,2.919243
679.3,,,0.4951,0.062716,30.400999,2.906952
679.4,,,0.4951,0.066861,30.400999,2.894661
679.5,,,0.4951,0.071006,30.400999,2.882370
679.6,,,0.4951,0.075152,30.400999,2.870078
679.7,,,0.4951,0.079297,30.400999,2.857787
679.8,,,0.4952,0.083442,30.400999,2.845496
679.9,,,0.4952,0.087587,30.400999,2.833205
680.0,,,0.4952,0.091732,30.400999,2.820914
680.1,,,0.4952,0.086204,30.400999,2.988234
680.2,,,0.4952,0.080676,30.400999,3.155555
680.3,,,0.4952,0.075149,30.400999,3.322876
680.4,,,0.4952,0.069621,30.400999,3.490196
680.5,,,0.4953,0.064093,30.400999,3.657517
680.6,,,0.4953,0.058565,30.400999,3.824838
680.7,,,0.4953,0.053037,30.400999,3.992159
680.8,,,0.4953,0.047509,30.400999,4.159479
680.9,,,0.4953,0.041981,30.400999,4.326800
681.0,,,0.4953,0.036453,30.400999,4.494121
681.1,,,0.4953,0.042271,30.400999,4.688218
681.2,,,0.4953,0.048089,30.400999,4.882315
681.3,,,0.4954,0.053908,30.400999,5.076413
681.4,,,0.4954,0.059726,30.400999,5.270510
681.5,,,0.4954,0.065544,30.400999,5.464608
681.6,,,0.4954,0.071362,30.400999,5.658705
681.7,,,0.4954,0.077180,30.400999,5.852802
681.8,,,0.4954,0.082998,30.400999,6.046900
681.9,,,0.4954,0.088816,30.400999,6.240997
682.0,,,0.4955,0.094635,30.400999,6.435094
682.1,,,0.4955,0.099150,30.400999,6.256786
682.2,,,0.4955,0.103664,30.400999,6.078477
682.3,,,0.4955,0.108179,30.400999,5.900168
682.4,,,0.4955,0.112694,30.400999,5.721860
682.5,,,0.4955,0.117209,30.400999,5.543551
682.6,,,0.4955,0.121724,30.400999,5.365243
682.7,,,0.4956,0.126239,30.400999,5.186934
682.8,,,0.4956,0.130754,30.400999,5.008625
682.9,,,0.4956,0.135269,30.400999,4.830317
683.0,,,0.4956,0.139784,30.400999,4.652008
683.1,,,0.4956,0.137294,30.400999,4.200039
683.2,,,0.4956,0.134804,30.400999,3.748069
683.3,,,0.4956,0.132314,30.400999,3.296100
683.4,,,0.4956,0.129825,30.400999,2.844131
683.5,,,0.4957,0.127335,30.400999,2.392161
683.6,,,0.4957,0.124845,30.400999,1.940192
683.7,,,0.4957,0.122355,30.400999,1.488222
683.8,,,0.4957,0.119866,30.400999,1.036253
683.9,,,0.4957,0.117376,30.400999,0.584284
684.0,,,0.4957,0.114886,30.400999,0.132314
684.1,,,0.4957,0.107289,30.400999,0.228474
684.2,,,0.4958,0.099692,30.400999,0.324634
684.3,,,0.4958,0.092095,30.400999,0.420794
684.4,,,0.4958,0.084498,30.400999,0.516954
684.5,,,0.4958,0.076901,30.400999,0.613114
684.6,,,0.4958,0.069304,30.400999,0.709274
684.7,,,0.4958,0.061708,30.400999,0.805434
684.8,,,0.4958,0.054111,30.400999,0.901594
684.9,,,0.4959,0.046514,30.400999,0.997754
685.0,,,0.4959,0.038917,30.400999,1.093914
685.1,,,0.4959,0.038622,30.400999,1.476922
685.2,,,0.4959,0.038326,30.400999,1.859930
685.3,,,0.4959,0.038031,30.400999,2.242938
685.4,,,0.4959,0.037736,30.400999,2.625946
685.5,,,0.4959,0.037441,30.400999,3.008954
685.6,,,0.4959,0.037146,30.400999,3.391962
685.7,,,0.4960,0.036851,30.400999,3.774970
685.8,,,0.4960,0.036556,30.400999,4.157978
685.9,,,0.4960,0.036261,30.400999,4.540986
686.0,,,0.4960,0.035966,30.400999,4.923994
686.1,,,0.4960,0.041836,30.400999,5.012408
686.2,,,0.4960,0.047707,30.400999,5.100822
686.3,,,0.4960,0.053578,30.400999,5.189237
686.4,,,0.4961,0.059449,30.400999,5.277651
686.5,,,0.4961,0.065319,30.400999,5.366065
686.6,,,0.4961,0.071190,30.400999,5.454480
686.7,,,0.4961,0.077061,30.400999,5.542894
686.8,,,0.4961,0.082932,30.400999,5.631309
686.9,,,0.4961,0.088803,30.400999,5.719723
687.0,,,0.4961,0.094673,30.400999,5.808137
687.1,,,0.4961,0.090497,30.400999,5.732418
687.2,,,0.4962,0.086321,30.400999,5.656698
687.3,,,0.4962,0.082145,30.400999,5.580978
687.4,,,0.4962,0.077969,30.400999,5.505258
687.5,,,0.4962,0.073792,30.400999,5.429538
687.6,,,0.4962,0.069616,30.400999,5.353818
687.7,,,0.4962,0.065440,30.400999,5.278098
687.8,,,0.4962,0.061264,30.400999,5.202378
687.9,,,0.4963,0.057088,30.400999,5.126658
688.0,,,0.4963,0.052912,30.400999,5.050939
688.1,,,0.4963,0.057793,30.400999,4.983083
688.2,,,0.4963,0.062675,30.400999,4.915228
688.3,,,0.4963,0.067556,30.400999,4.847373
688.4,,,0.4963,0.072437,30.400999,4.779517
688.5,,,0.4963,0.077319,30.400999,4.711662
688.6,,,0.4964,0.082200,30.400999,4.643806
688.7,,,0.4964,0.087082,30.400999,4.575951
688.8,,,0.4964,0.091963,30.400999,4.508096
688.9,,,0.4964,0.096845,30.400999,4.440240
689.0,,,0.4964,0.101726,30.400999,4.372385
689.1,,,0.4964,0.102595,30.400999,4.503746
689.2,,,0.4964,0.103464,30.400999,4.635106
689.3,,,0.4964,0.104332,30.400999,4.766467
689.4,,,0.4965,0.105201,30.400999,4.897827
689.5,,,0.4965,0.106070,30.400999,5.029188
689.6,,,0.4965,0.106939,30.400999,5.160549
689.7,,,0.4965,0.107807,30.400999,5.291909
689.8,,,0.4965,0.108676,30.400999,5.423270
689.9,,,0.4965,0.109545,30.400999,5.554630
690.0,,,0.4965,0.110413,30.400999,5.685991
690.1,,,0.4966,0.104186,30.400999,5.461586
690.2,,,0.4966,0.097958,30.400999,5.237182
690.3,,,0.4966,0.091731,30.400999,5.012777
690.4,,,0.4966,0.085503,30.400999,4.788372
690.5,,,0.4966,0.079276,30.400999,4.563968
690.6,,,0.4966,0.073048,30.400999,4.339563
690.7,,,0.4966,0.066821,30.400999,4.115158
690.8,,,0.4967,0.060593,30.400999,3.890754
690.9,,,0.4967,0.054366,30.400999,3.666349
691.0,,,0.4967,0.048138,30.400999,3.441944
691.1,,,0.4967,0.046937,30.400999,3.718871
691.2,,,0.4967,0.045736,30.400999,3.995797
691.3,,,0.4967,0.044535,30.400999,4.272724
691.4,,,0.4967,0.043334,30.400999,4.549650
691.5,,,0.4967,0.042132,30.400999,4.826577
691.6,,,0.4968,0.040931,30.400999,5.103503
691.7,,,0.4968,0.039730,30.400999,5.380430
691.8,,,0.4968,0.038529,30.400999,5.657356
691.9,,,0.4968,0.037328,30.400999,5.934283
692.0,,,0.4968,0.036127,30.400999,6.211209
692.1,,,0.4968,0.045158,30.400999,6.657058
692.2,,,0.4968,0.054190,30.400999,7.102906
692.3,,,0.4969,0.063222,30.400999,7.548755
692.4,,,0.4969,0.072254,30.400999,7.994604
692.5,,,0.4969,0.081285,30.400999,8.440452
692.6,,,0.4969,0.090317,30.400999,8.886301
692.7,,,0.4969,0.099349,30.400999,9.332150
692.8,,,0.4969,0.108381,30.400999,9.777999
692.9,,,0.4969,0.117412,30.400999,10.223847
693.0,,,0.4969,0.126444,30.400999,10.669696
693.1,,,0.4970,0.118103,30.400999,9.920571
693.2,,,0.4970,0.109762,30.400999,9.171446
693.3,,,0.4970,0.101420,30.400999,8.422321
693.4,,,0.4970,0.093079,30.400999,7.673196
693.5,,,0.4970,0.084738,30.400999,6.924071
693.6,,,0.4970,0.076396,30.400999,6.174946
693.7,,,0.4970,0.068055,30.400999,5.425822
693.8,,,0.4971,0.059714,30.400999,4.676697
693.9,,,0.4971,0.051372,30.400999,3.927572
694.0,,,0.4971,0.043031,30.400999,3.178447
694.1,,,0.4971,0.049275,30.400999,3.084942
694.2,,,0.4971,0.055519,30.400999,2.991438
694.3,,,0.4971,0.061763,30.400999,2.897934
694.4,,,0.4971,0.068007,30.400999,2.804429
694.5,,,0.4972,0.074251,30.400999,2.710925
694.6,,,0.4972,0.080495,30.400999,2.617421
694.7,,,0.4972,0.086739,30.400999,2.523916
694.8,,,0.4972,0.092984,30.400999,2.430412
694.9,,,0.4972,0.099228,30.400999,2.336908
695.0,,,0.4972,0.105472,30.400999,2.243403
695.1,,,0.4972,0.103306,30.400999,2.884586
695.2,,,0.4972,0.101140,30.400999,3.525769
695.3,,,0.4973,0.098973,30.400999,4.166952
695.4,,,0.4973,0.096807,30.400999,4.808135
695.5,,,0.4973,0.094641,30.400999,5.449318
695.6,,,0.4973,0.092475,30.400999,6.090501
695.7,,,0.4973,0.090309,30.400999,6.731683
695.8,,,0.4973,0.088143,30.400999,7.372866
695.9,,,0.4973,0.085977,30.400999,8.014049
696.0,,,0.4974,0.083811,30.400999,8.655232
696.1,,,0.4974,0.085918,30.400999,8.164020
696.2,,,0.4974,0.088025,30.400999,7.672809
696.3,,,0.4974,0.090132,30.400999,7.181597
696.4,,,0.4974,0.092239,30.400999,6.690386
696.5,,,0.4974,0.094347,30.400999,6.199174
696.6,,,0.4974,0.096454,30.400999,5.707962
696.7,,,0.4975,0.098561,30.400999,5.216751
696.8,,,0.4975,0.100668,30.400999,4.725539
696.9,,,0.4975,0.102776,30.400999,4.234328
697.0,,,0.4975,0.104883,30.400999,3.743116
697.1,,,0.4975,0.103010,30.400999,3.657452
697.2,,,0.4975,0.101138,30.400999,3.571788
697.3,,,0.4975,0.099266,30.400999,3.486124
697.4,,,0.4975,0.097393,30.400999,3.400460
697.5,,,0.4976,0.095521,30.400999,3.314796
697.6,,,0.4976,0.093649,30.400999,3.229132
697.7,,,0.4976,0.091776,30.400999,3.143468
697.8,,,0.4976,0.089904,30.400999,3.057804
697.9,,,0.4976,0.088032,30.400999,2.972140
698.0,,,0.4976,0.086159,30.400999,2.886477
698.1,,,0.4976,0.086482,30.400999,3.555141
698.2,,,0.4977,0.086805,30.400999,4.223806
698.3,,,0.4977,0.087129,30.400999,4.892471
698.4,,,0.4977,0.087452,30.400999,5.561136
698.5,,,0.4977,0.087775,30.400999,6.229801
698.6,,,0.4977,0.088098,30.400999,6.898466
698.7,,,0.4977,0.088421,30.400999,7.567131
698.8,,,0.4977,0.088744,30.400999,8.235796
698.9,,,0.4977,0.089068,30.400999,8.904461
699.0,,,0.4978,0.089391,30.400999,9.573126
699.1,,,0.4978,0.088191,30.400999,9.051917
699.2,,,0.4978,0.086992,30.400999,8.530708
699.3,,,0.4978,0.085792,30.400999,8.009499
699.4,,,0.4978,0.084593,30.400999,7.488290
699.5,,,0.4978,0.083393,30.400999,6.967080
699.6,,,0.4978,0.082194,30.400999,6.445871
699.7,,,0.4979,0.080994,30.400999,5.924662
699.8,,,0.4979,0.079795,30.400999,5.403453
699.9,,,0.4979,0.078596,30.400999,4.882244
700.0,,,0.4979,0.077396,30.400999,4.361035
700.1,,,0.4979,0.080025,30.400999,4.124930
700.2,,,0.4979,0.082653,30.400999,3.888825
700.3,,,0.4979,0.085282,30.400999,3.652720
700.4,,,0.4980,0.087910,30.400999,3.416615
700.5,,,0.4980,0.090539,30.400999,3.180510
700.6,,,0.4980,0.093168,30.400999,2.944405
700.7,,,0.4980,0.095796,30.400999,2.708300
700.8,,,0.4980,0.098425,30.400999,2.472195
700.9,,,0.4980,0.101053,30.400999,2.236090
701.0,,,0.4980,0.103682,30.400999,1.999985
701.1,,,0.4980,0.101753,30.400999,2.324630
701.2,,,0.4981,0.099824,30.400999,2.649276
701.3,,,0.4981,0.097895,30.400999,2.973921
701.4,,,0.4981,0.095965,30.400999,3.298566
701.5,,,0.4981,0.094036,30.400999,3.623212
701.6,,,0.4981,0.092107,30.400999,3.947857
701.7,,,0.4981,0.090178,30.400999,4.272502
701.8,,,0.4981,0.088249,30.400999,4.597147
701.9,,,0.4982,0.086319,30.400999,4.921793
702.0,,,0.4982,0.084390,30.400999,5.246438
702.1,,,0.4982,0.086902,30.400999,5.195909
702.2,,,0.4982,0.089413,30.400999,5.145380
702.3,,,0.4982,0.091925,30.400999,5.094851
702.4,,,0.4982,0.094436,30.400999,5.044322
702.5,,,0.4982,0.096948,30.400999,4.993793
702.6,,,0.4983,0.099459,30.400999,4.943264
702.7,,,0.4983,0.101971,30.400999,4.892735
702.8,,,0.4983,0.104482,30.400999,4.842206
702.9,,,0.4983,0.106994,30.400999,4.791677
703.0,,,0.4983,0.109505,30.400999,4.741148
703.1,,,0.4983,0.106373,30.400999,4.692960
703.2,,,0.4983,0.103241,30.400999,4.644772
703.3,,,0.4983,0.100109,30.400999,4.596585
703.4,,,0.4984,0.096977,30.400999,4.548397
703.5,,,0.4984,0.093844,30.400999,4.500209
703.6,,,0.4984,0.090712,30.400999,4.452021
703.7,,,0.4984,0.087580,30.400999,4.403833
703.8,,,0.4984,0.084448,30.400999,4.355646
703.9,,,0.4984,0.081316,30.400999,4.307458
704.0,,,0.4984,0.078184,30.400999,4.259270
704.1,,,0.4985,0.080356,30.400999,4.044342
704.2,,,0.4985,0.082528,30.400999,3.829413
704.3,,,0.4985,0.084700,30.400999,3.614485
704.4,,,0.4985,0.086872,30.400999,3.399557
704.5,,,0.4985,0.089044,30.400999,3.184629
704.6,,,0.4985,0.091216,30.400999,2.969700
704.7,,,0.4985,0.093388,30.400999,2.754772
704.8,,,0.4985,0.095560,30.400999,2.539844
704.9,,,0.4986,0.097732,30.400999,2.324916
705.0,,,0.4986,0.099904,30.400999,2.109987
705.1,,,0.4986,0.099057,30.400999,2.437716
705.2,,,0.4986,0.098210,30.400999,2.765444
705.3,,,0.4986,0.097363,30.400999,3.093173
705.4,,,0.4986,0.096516,30.400999,3.420901
705.5,,,0.4986,0.095669,30.400999,3.748630
705.6,,,0.4987,0.094822,30.400999,4.076358
705.7,,,0.4987,0.093975,30.400999,4.404087
705.8,,,0.4987,0.093128,30.400999,4.731815
705.9,,,0.4987,0.092281,30.400999,5.059544
706.0,,,0.4987,0.091434,30.400999,5.387272
706.1,,,0.4987,0.093226,30.400999,4.848547
706.2,,,0.4987,0.095019,30.400999,4.309822
706.3,,,0.4988,0.096811,30.400999,3.771097
706.4,,,0.4988,0.098604,30.400999,3.232372
706.5,,,0.4988,0.100396,30.400999,2.693647
706.6,,,0.4988,0.102189,30.400999,2.154922
706.7,,,0.4988,0.103981,30.400999,1.616197
706.8,,,0.4988,0.105774,30.400999,1.077472
706.9,,,0.4988,0.107567,30.400999,0.538746
707.0,,,0.4988,0.109359,30.400999,0.000021
707.1,,,0.4989,0.110934,30.400999,0.019519
707.2,,,0.4989,0.112510,30.400999,0.039018
707.3,,,0.4989,0.114085,30.400999,0.058516
707.4,,,0.4989,0.115660,30.400999,0.078014
707.5,,,0.4989,0.117235,30.400999,0.097512
707.6,,,0.4989,0.118810,30.400999,0.117010
707.7,,,0.4989,0.120386,30.400999,0.136508
707.8,,,0.4990,0.121961,30.400999,0.156007
707.9,,,0.4990,0.123536,30.400999,0.175505
708.0,,,0.4990,0.125111,30.400999,0.195003
708.1,,,0.4990,0.127004,30.400999,0.225014
708.2,,,0.4990,0.128896,30.400999,0.255024
708.3,,,0.4990,0.130788,30.400999,0.285035
708.4,,,0.4990,0.132680,30.400999,0.315046
708.5,,,0.4991,0.134573,30.400999,0.345056
708.6,,,0.4991,0.136465,30.400999,0.375067
708.7,,,0.4991,0.138357,30.400999,0.405078
708.8,,,0.4991,0.140250,30.400999,0.435088
708.9,,,0.4991,0.142142,30.400999,0.465099
709.0,,,0.4991,0.144034,30.400999,0.495109
709.1,,,0.4991,0.152207,30.400999,0.518776
709.2,,,0.4991,0.160380,30.400999,0.542443
709.3,,,0.4992,0.168553,30.400999,0.566110
709.4,,,0.4992,0.176726,30.400999,0.589776
709.5,,,0.4992,0.184899,30.400999,0.613443
709.6,,,0.4992,0.193072,30.400999,0.637110
709.7,,,0.4992,0.201245,30.400999,0.660776
709.8,,,0.4992,0.209417,30.400999,0.684443
709.9,,,0.4992,0.217590,30.400999,0.708110
710.0,,,0.4993,0.225763,30.400999,0.731776
710.1,,,0.4993,0.227485,30.400999,0.808721
710.2,,,0.4993,0.229206,30.400999,0.885665
710.3,,,0.4993,0.230928,30.400999,0.962610
710.4,,,0.4993,0.232649,30.400999,1.039554
710.5,,,0.4993,0.234371,30.400999,1.116499
710.6,,,0.4993,0.236092,30.400999,1.193443
710.7,,,0.4993,0.237814,30.400999,1.270388
710.8,,,0.4994,0.239535,30.400999,1.347332
710.9,,,0.4994,0.241257,30.400999,1.424277
711.0,,,0.4994,0.242978,30.400999,1.501221
711.1,,,0.4994,0.227275,30.400999,1.505913
711.2,,,0.4994,0.211571,30.400999,1.510604
711.3,,,0.4994,0.195867,30.400999,1.515296
711.4,,,0.4994,0.180163,30.400999,1.519987
711.5,,,0.4995,0.164460,30.400999,1.524679
711.6,,,0.4995,0.148756,30.400999,1.529370
711.7,,,0.4995,0.133052,30.400999,1.534062
711.8,,,0.4995,0.117349,30.400999,1.538753
711.9,,,0.4995,0.101645,30.400999,1.543444
712.0,,,0.4995,0.085941,30.400999,1.548136
712.1,,,0.4995,0.085999,30.400999,1.541417
712.2,,,0.4996,0.086057,30.400999,1.534699
712.3,,,0.4996,0.086115,30.400999,1.527981
712.4,,,0.4996,0.086173,30.400999,1.521262
712.5,,,0.4996,0.086230,30.400999,1.514544
712.6,,,0.4996,0.086288,30.400999,1.507825
712.7,,,0.4996,0.086346,30.400999,1.501107
712.8,,,0.4996,0.086404,30.400999,1.494389
712.9,,,0.4996,0.086462,30.400999,1.487670
713.0,,,0.4997,0.086519,30.400999,1.480952
713.1,,,0.4997,0.094070,30.400999,1.511473
713.2,,,0.4997,0.101620,30.400999,1.541994
713.3,,,0.4997,0.109170,30.400999,1.572515
713.4,,,0.4997,0.116721,30.400999,1.603036
